LOCATION,TIME,PC_HEALTHXP,PC_GDP,USD_CAP,FLAG_CODES,TOTAL_SPEND,Log_TOTAL_SPEND,Cluster_GMM,Prob_Cluster_0,Prob_Cluster_1,Prob_Cluster_2,Cluster_Label
SVK,2009,29.429,2.342,540.515,,2911.43,7.976743063250363,1,0.00063892952443244,0.9993610703061291,1.6943826244087716e-10,Medium Spend
SVK,2010,29.198,2.278,569.68,,3071.39,8.030211039334697,1,0.0008491749904873757,0.9991508247432126,2.6630018121585466e-10,Medium Spend
SVK,2011,28.72,2.131,550.42,,2971.38,7.997118257691171,1,0.0013541606829362922,0.9986458384730477,8.440159386634586e-10,Medium Spend
SVK,2012,26.544,2.026,539.956,,2919.85,7.97962994879255,1,0.010874123223874656,0.9891257769965284,9.977959680645688e-08,Medium Spend
SVK,2013,26.535,1.998,557.263,,3016.68,8.012243603222402,1,0.011300540556125534,0.9886993621259004,9.731797433708712e-08,Medium Spend
SVK,2014,27.029,1.871,542.885,B,2941.7,7.987082806238379,1,0.00700728043727109,0.9929926839554495,3.5607279602159536e-08,Medium Spend
SVK,2015,26.866,1.85,553.268,,3000.82,8.006974050369084,1,0.0083026955206512,0.9916972555356055,4.894374343597411e-08,Medium Spend
ESP,1980,21.807,1.083,76.161,,2855.36,7.957303365935957,1,0.3252268917526465,0.6742534424902478,0.0005196657571056499,Medium Spend
ESP,1981,21.468,1.096,83.527,,3153.87,8.056702569688987,1,0.4064866304348896,0.5927719196778272,0.0007414498872830612,Medium Spend
ESP,1982,22.189,1.153,93.937,,3568.29,8.180121975442704,1,0.3241660195097106,0.675608860346347,0.00022512014394211635,Medium Spend
ESP,1983,20.64,1.104,94.666,,3613.55,8.192722645516621,0,0.5831440016659614,0.41505078779336274,0.0018052105406758019,High Spend
ESP,1984,19.24,0.993,89.373,,3425.7,8.139352977920192,0,0.7484721148107608,0.2422018421929642,0.009326042996274748,High Spend
ESP,1985,21.034,1.061,100.491,,3865.84,8.260192915007828,0,0.5405702445721394,0.45842558835821123,0.0010041670696491344,High Spend
ESP,1986,19.646,0.983,97.807,,3773.85,8.236115925794328,0,0.7304880676666521,0.26425802522486697,0.0052539071084807395,High Spend
ESP,1987,19.317,0.98,105.265,,4072.16,8.312174389960575,0,0.7829177911704317,0.2105042493826211,0.006577959446946987,High Spend
ESP,1988,18.402,1.039,121.057,,4693.01,8.454042506787907,0,0.8726415046973777,0.11462820247992757,0.012730292822694849,High Spend
ESP,1989,18.798,1.084,137.413,,5335.44,8.582314042966537,0,0.8725229640381721,0.12039514115721221,0.0070818948046155305,High Spend
ESP,1990,18.556,1.132,154.269,,5996.02,8.699017958163783,0,0.9005360345157436,0.09213175771360382,0.007332207770652506,High Spend
ESP,1995,19.775,1.394,225.894,,8973.42,9.10213358731283,0,0.886895173681357,0.11200017835481589,0.0011046479638270764,High Spend
ESP,1996,20.275,1.433,242.473,,9672.21,9.177115487861084,0,0.8614501250581744,0.1379779328461901,0.0005719420956357553,High Spend
ESP,1997,21.321,1.482,264.692,,10602.87,9.26897430780906,0,0.7689856440670217,0.23086569287938094,0.00014866305359757473,High Spend
ESP,1998,21.66,1.498,284.806,,11455.9,9.346347447567151,0,0.7394615586144194,0.2604521330528774,8.630833270340085e-05,High Spend
ESP,1999,22.123,1.532,304.884,B,12313.31,9.4185172797523,0,0.6840195906512356,0.31593806825007426,4.23410986902067e-05,High Spend
ESP,2000,21.958,1.497,322.041,,13064.52,9.4777319781577,0,0.7253786609643624,0.27457366690417895,4.767213145842061e-05,High Spend
ESP,2001,21.949,1.489,341.886,,13966.18,9.544465570743313,0,0.7422300305867437,0.2577267808577744,4.3188555481737404e-05,High Spend
ESP,2002,22.65,1.541,375.405,,15553.61,9.65211233669341,0,0.6504960581738662,0.34948970320369105,1.4238622442674275e-05,High Spend
ESP,2003,21.879,1.648,412.778,B,17414.13,9.76509464760141,0,0.7982163400786065,0.20175116465379014,3.249526760328186e-05,High Spend
ESP,2004,21.26,1.62,424.38,,18215.19,9.810066038080045,0,0.8710852451852981,0.12885167923546917,6.307557923274734e-05,High Spend
ESP,2005,20.653,1.585,439.206,,19172.73,9.861296391969004,0,0.9190274169044997,0.08085845406498553,0.00011412903051494492,High Spend
ESP,2006,19.635,1.523,469.511,,20845.03,9.944918801423244,0,0.9630045096194729,0.036706124125971705,0.0002893662545554926,High Spend
ESP,2007,19.01,1.49,485.437,,21954.76,9.996784798657222,0,0.976794639286988,0.02270881889570957,0.0004965418173025143,High Spend
ESP,2008,18.494,1.533,512.994,,23574.18,10.067949742679296,0,0.9844694314124217,0.01480244284720729,0.0007281257403708699,High Spend
ESP,2009,18.252,1.641,531.957,,24663.09,10.113103618602468,0,0.9872097865274158,0.011939351737416006,0.0008508617351679925,High Spend
ESP,2010,18.192,1.641,524.963,,24451.15,10.104473425597329,0,0.9874510480853608,0.011633968020037917,0.0009149838946013951,High Spend
ESP,2011,17.78,1.617,518.368,,24229.92,10.095384782549097,0,0.9894943859335713,0.009130523504222894,0.001375090562205839,High Spend
ESP,2012,17.652,1.602,512.297,,23961.7,10.084253733693613,0,0.9898384642022305,0.008581212442117974,0.0015803233556512734,High Spend
ESP,2013,18.679,1.685,549.259,,25606.48,10.1506397752892,0,0.984558021243726,0.014916176998822372,0.0005258017574514025,High Spend
ESP,2014,17.909,1.627,547.538,,25450.05,10.144512278494995,0,0.9896526257683121,0.009228465358734037,0.0011189088729538666,High Spend
ESP,2015,17.995,1.649,572.253,,26579.83,10.18794555826578,0,0.989878375992937,0.009164841491523348,0.0009567825155397034,High Spend
SWE,1970,7.666,0.422,20.418,,164.22,5.10727791913436,2,0.0006479181694761779,0.0024161831044655787,0.9969358987260583,Low Spend
SWE,1971,7.768,0.462,23.532,,190.57,5.25525327707701,2,0.0008197034393279016,0.0022578103937294864,0.9969224861669426,Low Spend
SWE,1972,8.49,0.513,27.837,,226.1,5.425390449111513,2,0.0012984226837765846,0.0023897635090516472,0.9963118138071718,Low Spend
SWE,1973,9.326,0.561,33.314,,271.05,5.605985872931934,2,0.0022468490749484224,0.002803934450540125,0.9949492164745115,Low Spend
SWE,1974,8.995,0.563,37.473,,305.78,5.726130878319963,2,0.0023726830256319393,0.0023905655152919405,0.9952367514590763,Low Spend
SWE,1975,8.56,0.56,41.61,,340.89,5.834489047899294,2,0.002375141586067775,0.0019886107224087795,0.9956362476915233,Low Spend
SWE,1976,8.118,0.555,43.743,,359.67,5.887963412839786,2,0.0022027887577414007,0.0017119141575599713,0.9960852970846985,Low Spend
SWE,1977,7.701,0.584,48.003,,396.1,5.984188138137206,2,0.002193824943689627,0.001461979462594991,0.9963441955937155,Low Spend
SWE,1978,7.507,0.573,51.13,,423.13,6.050040012012211,2,0.002254564320157929,0.001343666826339462,0.9964017688535026,Low Spend
SWE,1979,7.381,0.556,55.579,,460.95,6.135456660116754,2,0.002429704329633002,0.001238166062265943,0.9963321296081009,Low Spend
SWE,1980,6.974,0.546,60.498,,502.77,6.222119814706031,2,0.0024018118858792703,0.0010741748433623155,0.9965240132707582,Low Spend
SWE,1981,7.019,0.557,67.682,,563.15,6.335320173584455,2,0.0028252357198680538,0.0010031771313009721,0.9961715871488309,Low Spend
SWE,1982,7.298,0.586,76.451,,636.47,6.4575072171017505,2,0.003628313702895307,0.0009850762943131744,0.9953866100027915,Low Spend
SWE,1983,7.393,0.587,81.086,,675.37,6.516740263586657,2,0.004049410790417635,0.0009706904384572775,0.9949798987711252,Low Spend
SWE,1984,7.157,0.554,82.604,,688.64,6.53616972230765,2,0.0038410108472377016,0.0009026053751387842,0.9952563837776237,Low Spend
SWE,1985,7.671,0.564,88.457,,738.65,6.606177101338245,2,0.005016491439590593,0.0009904904694411844,0.9939930180909684,Low Spend
SWE,1986,7.933,0.565,92.603,,775.07,6.654242722300452,2,0.005874726902350463,0.0010427730818096778,0.9930825000158399,Low Spend
SWE,1987,8.143,0.586,101.523,,852.57,6.74942755410283,2,0.007216252198235198,0.0010575352244449555,0.99172621257732,Low Spend
SWE,1988,7.585,0.54,98.76,,833.19,6.726461194158028,2,0.005707731619247769,0.0008942099576106459,0.9933980584231414,Low Spend
SWE,1989,8.6,0.617,119.607,,1015.82,6.924435389233335,2,0.010924591025202261,0.0011384998938106029,0.9879369090809873,Low Spend
SWE,1990,8.628,0.626,125.815,,1076.83,6.982705039589664,2,0.011958044233072562,0.0011152562039658785,0.9869266995629614,Low Spend
SWE,1991,9.154,0.663,135.181,,1164.91,7.061257176967391,2,0.01657732929166069,0.0013498545358621523,0.9820728161724771,Low Spend
SWE,1992,10.108,0.761,155.916,,1351.49,7.209702616977961,2,0.03120742059998217,0.002055528824278638,0.9667370505757392,Low Spend
SWE,1993,11.203,0.871,177.84,B,1550.51,7.346983929243106,2,0.06411435985606842,0.003773256665308522,0.9321123834786231,Low Spend
SWE,1994,12.355,0.911,196.493,,1725.35,7.45376463208261,2,0.13228281007401202,0.007981538564699162,0.8597356513612888,Low Spend
SWE,1995,12.929,0.943,214.705,,1895.19,7.547601888764647,2,0.19831197441625129,0.01164524500437597,0.7900427805793728,Low Spend
SWE,1996,14.254,1.068,252.227,,2229.94,7.710178300301279,2,0.4208231543412681,0.027478870438191427,0.5516979752205404,Low Spend
SWE,1997,13.028,0.953,233.056,,2061.63,7.63173714652554,2,0.23066245971675645,0.012061370532545053,0.7572761697506986,Low Spend
SWE,1998,14.286,1.058,269.433,,2384.74,7.77726462773456,2,0.4527323810959166,0.026821165078445466,0.520446453825638,Low Spend
SWE,1999,14.635,1.085,294.6,,2609.53,7.867308544835905,0,0.5441028826740091,0.03137038886943779,0.42452672845655304,High Spend
SWE,2000,14.511,1.076,314.697,,2792.03,7.934882307026052,0,0.5523204397239017,0.027416121977476962,0.4202634382986216,High Spend
SWE,2001,14.61,1.174,348.639,B,3101.48,8.039957070643801,0,0.6093956167445825,0.026496315118074182,0.36410806813734325,High Spend
SWE,2002,14.706,1.23,376.14,,3357.03,8.1191097714868,0,0.6536643919625253,0.02594858537780074,0.3203870226596738,High Spend
SWE,2003,14.215,1.203,378.634,,3391.89,8.129437344571109,0,0.5836874216486859,0.019198897685733966,0.39711368066558,High Spend
SWE,2004,14.128,1.167,391.6,,3521.87,8.167031277291398,0,0.5847753957406315,0.017582887501074708,0.3976417167582939,High Spend
SWE,2005,13.922,1.152,391.434,,3534.48,8.170604354119796,0,0.5534508505690243,0.015454172463518384,0.43109497696745736,High Spend
SWE,2006,13.952,1.139,426.3,,3871.02,8.261531613672384,0,0.5938114490443076,0.01445071963918896,0.3917378313165037,High Spend
SWE,2007,13.704,1.106,448.828,,4105.92,8.320428634828444,0,0.577230462593526,0.011765305436936812,0.41100423196953706,High Spend
SWE,2008,13.65,1.135,474.925,,4378.64,8.38472180821174,0,0.5933364278630102,0.010697552639685783,0.3959660194973039,High Spend
SWE,2009,13.475,1.205,478.419,,4448.59,8.40056723608415,0,0.5714736001715328,0.00949004873544308,0.4190363510930243,High Spend
SWE,2010,13.301,1.129,470.326,,4410.78,8.39203351512289,0,0.5400985942942196,0.00861391006886855,0.4512874956369118,High Spend
SWE,2011,10.245,1.094,478.705,,4523.39,8.417238040416962,2,0.16115640974965859,0.001193251778606732,0.8376503384717344,Low Spend
SWE,2012,10.149,1.11,496.505,,4726.42,8.461134878126076,2,0.16232553160155538,0.0010921593153170412,0.8365823090831276,Low Spend
SWE,2013,9.846,1.093,499.194,,4792.45,8.475005681670954,2,0.1435416618842415,0.0008981288634418815,0.8555602092523167,Low Spend
SWE,2014,9.816,1.094,507.491,,4920.69,8.50140724644009,2,0.14604247517532223,0.0008664930538027905,0.8530910317708751,Low Spend
SWE,2015,9.851,1.085,518.78,,5083.62,8.533975576093411,2,0.15415497203477316,0.0008658891521740418,0.8449791388130528,Low Spend
CHE,1985,11.592,0.808,171.227,,1107.9,7.011123811959171,2,0.04821581062753911,0.005435311740572198,0.9463488776318888,Low Spend
CHE,1986,12.105,0.865,189.428,,1232.06,7.117254163780884,2,0.07288249404621802,0.007449459846990391,0.9196680461067915,Low Spend
CHE,1987,10.344,0.76,172.362,,1128.13,7.029202703667886,2,0.027016669139054275,0.002527595660973496,0.9704557351999722,Low Spend
CHE,1988,10.682,0.79,190.12,,1253.53,7.134516279430469,2,0.03682902979136392,0.0029518904478984544,0.9602190797607376,Low Spend
CHE,1989,10.326,0.766,198.234,,1317.64,7.184356181423101,2,0.03335740836824071,0.002350383608409083,0.9642922080233503,Low Spend
CHE,1990,10.549,0.777,213.748,,1435.43,7.2699161476810295,2,0.04182118569811009,0.0025862922241651222,0.9555925220777248,Low Spend
CHE,1991,10.106,0.805,223.999,,1523.19,7.329218400391705,2,0.036811824373974324,0.0019483746390860722,0.9612398009869396,Low Spend
CHE,1992,9.692,0.808,227.292,,1562.72,7.354822876944815,2,0.031480261491644665,0.001531324482047461,0.9669884140263079,Low Spend
CHE,1993,10.022,0.843,240.318,,1667.39,7.419614368538345,2,0.04008192354203146,0.0017829085702215377,0.958135167887747,Low Spend
CHE,1994,10.055,0.853,249.578,,1745.5,7.465369064246887,2,0.043338385801494114,0.0017787460890855812,0.9548828681094204,Low Spend
CHE,1995,10.097,0.893,266.307,B,1874.98,7.5368864685285315,2,0.04872850535902103,0.0017625448768843089,0.9495089497640947,Low Spend
CHE,1996,10.162,0.935,285.052,,2015.84,7.609287209076475,2,0.055428033634567296,0.0017694696638905687,0.9428024967015423,Low Spend
CHE,1997,10.453,0.96,305.359,,2164.66,7.680480443863832,2,0.07012270443496939,0.002040294341917149,0.9278370012231134,Low Spend
CHE,1998,10.352,0.964,316.86,,2252.87,7.72040401769243,2,0.07045412369059328,0.0018813249032465108,0.9276645514061601,Low Spend
CHE,1999,10.623,1.003,339.043,,2422.12,7.792811244971943,2,0.08838315849006553,0.0021509020529165267,0.909465939457018,Low Spend
CHE,2000,10.836,1.012,361.001,,2593.52,7.86115680739246,2,0.10715543201583018,0.0023845895107168853,0.890459978473453,Low Spend
CHE,2001,10.741,1.041,383.731,,2774.32,7.9285213348475505,2,0.11164366560429584,0.00216832840911506,0.8861880059865891,Low Spend
CHE,2002,10.395,1.05,395.506,,2881.16,7.966295292020537,2,0.09924213345242362,0.0017067065800048199,0.8990511599675715,Low Spend
CHE,2003,10.616,1.103,414.972,,3045.48,8.021742104756447,2,0.11840293506601755,0.0019059898372288703,0.8796910750967535,Low Spend
CHE,2004,10.549,1.1,430.299,,3179.75,8.06487229702281,2,0.12108263298376745,0.001784033339223308,0.8771333336770091,Low Spend
CHE,2005,10.622,1.089,440.715,,3277.65,8.09518703128783,2,0.13021490637518257,0.0018382705022516007,0.8679468231225655,Low Spend
CHE,2006,10.399,1.02,458.412,,3430.73,8.14081978618443,2,0.12397799424386223,0.0015548283417033363,0.8744671774144342,Low Spend
CHE,2007,10.305,0.993,491.141,,3708.66,8.218695507197042,2,0.13056713342198878,0.0014007978059582592,0.868032068772053,Low Spend
CHE,2008,10.137,0.991,518.695,,3966.81,8.285969584193817,2,0.1310043960513289,0.0012114478782263196,0.8677841560704447,Low Spend
CHE,2009,10.134,1.053,543.521,,4208.93,8.345201299459811,2,0.14052773276685362,0.0011657018237959651,0.8583065654093502,Low Spend
CHE,2010,14.503,1.558,824.671,B,6452.98,8.77245227375368,0,0.826937693934095,0.010802592586379679,0.16225971347952534,High Spend
CHE,2011,14.439,1.562,873.221,,6909.27,8.840763989804433,0,0.8362737908394211,0.009558956194247846,0.15416725296633127,High Spend
CHE,2012,14.307,1.588,914.396,,7312.3,8.897449887265584,0,0.8364446018728089,0.008299722935420306,0.155255675191771,High Spend
CHE,2013,14.083,1.6,956.715,,7739.2,8.954182806043212,0,0.8276348740712365,0.006884606326379989,0.16548051960238358,High Spend
CHE,2014,13.895,1.61,985.969,,8073.75,8.996497187859273,0,0.8184976446994687,0.005927301017655432,0.17557505428287562,High Spend
CHE,2015,14.014,1.69,1056.053,,8746.65,9.076540371851324,0,0.8473809830171768,0.005635855807628402,0.146983161175195,High Spend
TUR,1981,10.714,0.276,12.664,,569.73,6.346916243184019,2,0.011857717217042164,0.003923368585188693,0.9842189141977692,Low Spend
TUR,1982,12.903,0.277,13.611,,626.45,6.441663986556317,2,0.040004662052846696,0.01491520178975113,0.945080136157402,Low Spend
TUR,1983,11.905,0.261,13.762,,647.82,6.475155328466655,2,0.025352851403360844,0.007599077862753769,0.9670480707338853,Low Spend
TUR,1984,10.938,0.231,13.098,,630.2,6.447622769531664,2,0.015271149255764806,0.00429888694553376,0.9804299637987014,Low Spend
TUR,1985,13.889,0.207,12.302,,604.45,6.405971983200375,2,0.0634810021153074,0.030783132560235623,0.9057358653244569,Low Spend
TUR,1986,12.403,0.228,14.455,,724.61,6.587012680403865,2,0.03866302263189206,0.010322901669279919,0.951014075698828,Low Spend
TUR,1987,13.333,0.253,17.667,,902.8,6.806608096977179,2,0.08732099585079862,0.019358178020485114,0.8933208261287163,Low Spend
TUR,1990,22.021,0.54,43.847,,2364.3,7.768660142775557,1,0.24940369771098778,0.7501226024141944,0.00047369987481766265,Medium Spend
TUR,1994,31.628,0.83,75.335,,4336.59,8.37507417331939,1,7.317214954486512e-05,0.999926827850076,3.792507186936943e-13,Medium Spend
TUR,1999,27.339,1.221,100.371,B,6251.84,8.740791039522032,1,0.01023199393742659,0.9897679997132178,6.349355697814835e-09,Medium Spend
TUR,2000,27.806,1.285,118.272,,7479.54,8.920060260876138,1,0.007495503822704525,0.9925044944636163,1.7136790832024563e-09,Medium Spend
GBR,1970,15.819,0.628,22.406,,1247.19,7.129449780931237,2,0.4054555912890684,0.11141710471480852,0.4831273039961233,Low Spend
GBR,1971,15.992,0.642,24.816,,1387.12,7.235705592661115,0,0.4706408120286073,0.11732702224950721,0.4120321657218854,High Spend
GBR,1972,15.6,0.638,26.713,,1498.23,7.3127069219563055,2,0.4537142824980181,0.08712792536013844,0.45915779214184366,Low Spend
GBR,1973,15.005,0.603,28.318,,1591.32,7.372947351230651,2,0.3963952944016566,0.05640151754979234,0.5472031880485513,Low Spend
GBR,1974,14.959,0.695,34.671,,1949.55,7.575866663070858,2,0.4729817775051479,0.04823341534640339,0.47878480714844873,Low Spend
GBR,1975,12.706,0.627,33.655,,1892.28,7.546066053636249,2,0.17768586170313216,0.009915757238342262,0.8123983810585255,Low Spend
GBR,1976,13.111,0.649,37.833,,2126.67,7.662782763248165,2,0.24878597134293184,0.0126193273395285,0.7385947013175396,Low Spend
GBR,1977,13.654,0.662,41.998,,2360.01,7.7668447725699785,2,0.353518186801858,0.017542557413803287,0.6289392557843387,Low Spend
GBR,1978,13.849,0.665,47.027,,2642.75,7.879953642794588,2,0.4258044372638939,0.018626147035763995,0.555569415700342,Low Spend
GBR,1979,13.627,0.646,51.289,,2884.85,7.967574762931092,2,0.42568621113256966,0.015085844855665198,0.559227944011765,Low Spend
GBR,1980,13.528,0.685,58.008,,3266.68,8.091835531968847,2,0.4588404533944933,0.012870817232604284,0.5282887293729023,Low Spend
GBR,1981,13.383,0.707,64.956,,3659.22,8.205278533878538,2,0.4802757126846585,0.010695536629461133,0.5090287506858807,Low Spend
GBR,1982,14.488,0.742,73.881,,4160.51,8.333633268162957,0,0.6996401324960259,0.018268245724729997,0.2820916217792442,High Spend
GBR,1983,14.289,0.76,81.975,,4617.89,8.43790969546853,0,0.7076533410919814,0.014561364323638335,0.27778529458438056,High Spend
GBR,1984,15.156,0.794,90.486,,5105.41,8.538251892266736,0,0.8325073378752802,0.020354474703237938,0.14713818742148185,High Spend
GBR,1985,15.008,0.771,94.335,,5334.67,8.582169741605075,0,0.8297298609452567,0.017848020490778927,0.1524221185639643,High Spend
GBR,1986,15.07,0.772,99.163,,5620.7,8.63438938824973,0,0.8465515103664738,0.017208679982464885,0.13623980965106133,High Spend
GBR,1987,14.468,0.749,103.709,,5890.88,8.68133041077634,0,0.8012691912561117,0.0119396439858255,0.18679116475806298,High Spend
GBR,1988,14.664,0.746,112.847,,6424.19,8.767981481310613,0,0.8407433946815607,0.011778380996786216,0.14747822432165297,High Spend
GBR,1989,14.777,0.744,119.66,,6829.8,8.829197076013084,0,0.8625894939713369,0.011476224529553629,0.1259342814991096,High Spend
GBR,1990,14.485,0.737,123.408,,7064.81,8.863022938228385,0,0.8451909279829706,0.009492665552007897,0.1453164064650214,High Spend
GBR,1991,14.7,0.806,137.486,,7895.12,8.974126778566225,0,0.8828545331614717,0.009058055582815252,0.108087411255713,High Spend
GBR,1992,15.092,0.896,156.32,,9000.97,9.105198721254567,0,0.9232310060993524,0.009090190643837174,0.06767880325681042,High Spend
GBR,1993,15.52,0.932,170.23,,9825.44,9.192831990883375,0,0.9472286875407072,0.009853070555206964,0.04291824190408591,High Spend
GBR,1994,15.948,0.969,187.466,,10847.86,9.291815284324034,0,0.9632753965443879,0.010539338624055984,0.02618526483155622,High Spend
GBR,1995,16.126,0.913,184.328,,10694.53,9.277581176155882,0,0.9650421558812358,0.011765084396028767,0.02319275972273548,High Spend
GBR,1996,16.546,0.935,201.152,,11700.4,9.367463771747044,0,0.9730508285026478,0.012817583913506483,0.014131587583845766,High Spend
GBR,1997,16.925,0.935,212.206,B,12375.21,9.423531360434733,0,0.9762351514067515,0.01445737305120701,0.00930747554204135,High Spend
GBR,2013,12.185,1.201,468.513,B,30044.91,10.31048182421084,0,0.9055040519276093,0.00039183177607242793,0.09410411629631846,High Spend
GBR,2014,12.049,1.181,480.649,,31056.25,10.343587554469988,0,0.9010575561848929,0.00035086824515503256,0.09859157556995203,High Spend
GBR,2015,12.057,1.191,497.394,,32394.7,10.385780976923485,0,0.9067509208376551,0.0003292607128615403,0.09291981844948355,High Spend
USA,2000,11.365,1.421,518.109,,146190.88,11.892675284399715,0,0.9785004936925911,1.977086581562124e-05,0.021479735441593602,High Spend
USA,2001,11.729,1.545,575.975,,164134.99,12.008450570520953,0,0.9860416538768029,1.894004617769876e-05,0.01393940607701969,High Spend
USA,2002,12.075,1.686,643.351,,185043.96,12.128354101561204,0,0.9909601348380939,1.8015811842170885e-05,0.009021849350063657,High Spend
USA,2003,12.327,1.782,707.226,,205171.87,12.231608171062279,0,0.9935923051057892,1.699708680461662e-05,0.006390697807406189,High Spend
USA,2004,12.505,1.818,762.271,,223196.99,12.3158145040724,0,0.9950672368149492,1.605310140645742e-05,0.004916710083643941,High Spend
USA,2005,12.471,1.814,803.701,,237506.99,12.377956543996213,0,0.9953345452061416,1.4211976508269464e-05,0.00465124281734974,High Spend
USA,2006,12.725,1.866,866.302,,258487.11,12.462604975741238,0,0.9966447738320823,1.3975324224019402e-05,0.0033412508436940097,High Spend
USA,2007,12.641,1.884,905.301,,272704.91,12.516149240766058,0,0.9966491349293378,1.2240666019237583e-05,0.003338624404643423,High Spend
USA,2008,12.399,1.896,917.815,,279102.0,12.539336168302189,0,0.9960121278607855,1.0432079221103803e-05,0.003977440059993201,High Spend
USA,2009,12.331,2.015,946.894,,290480.12,12.579293861767923,0,0.9959966521883222,9.425205934103773e-06,0.003993922605743626,High Spend
USA,2010,11.938,1.957,946.859,,292909.12,12.587621083260263,0,0.9944981978866221,7.682422965730396e-06,0.005494119690412222,High Spend
USA,2011,11.855,1.939,965.58,,300935.91,12.61465592043268,0,0.994311861649816,7.049454770353817e-06,0.005681088895413282,High Spend
USA,2012,11.459,1.874,964.237,,302768.85,12.62072822491423,0,0.9921926056701434,5.803219473363543e-06,0.007801591110382997,High Spend
USA,2013,11.384,1.858,980.864,,310154.01,12.644827483744923,0,0.9919558666432248,5.3771860982320634e-06,0.008038756170677406,High Spend
USA,2014,11.968,1.981,1081.402,,344495.16,12.749838222784467,0,0.9956637455885617,5.89408855074734e-06,0.004330360322887926,High Spend
USA,2015,12.227,2.068,1162.399,,373009.91,12.829362947527958,0,0.9968647233972086,5.841830512400269e-06,0.0031294347722794964,High Spend
EST,1999,19.973,1.139,95.332,,132.53,4.894326171695873,1,0.026023671073001103,0.8695264542904816,0.10444987463651753,Medium Spend
EST,2000,22.79,1.177,110.803,,154.79,5.048508946524337,1,0.008532193712323779,0.9889562174193159,0.002511588868359925,Medium Spend
EST,2001,25.52,1.222,126.176,,175.15,5.171335904787247,1,0.001675731125796215,0.9982946507361204,2.961813808374545e-05,Medium Spend
EST,2002,27.158,1.285,148.975,,205.49,5.330251985078383,1,0.0005625723000095686,0.9994361493885712,1.2783114188901455e-06,Medium Spend
EST,2003,24.654,1.204,157.352,,215.69,5.3784677607308655,1,0.0037883838264675244,0.9961149800128306,9.663616070158934e-05,Medium Spend
EST,2004,25.539,1.301,187.682,B,255.73,5.5480249489877975,1,0.0024016252080974972,0.9975810036299508,1.7371161951683536e-05,Medium Spend
EST,2005,24.026,1.191,196.655,,266.42,5.58882045618652,1,0.0072136680549888576,0.9925776437830145,0.00020868816199674445,Medium Spend
EST,2006,23.76,1.169,225.173,,303.27,5.717915465122114,1,0.009872602235382479,0.9898516984003427,0.00027569936427456057,Medium Spend
EST,2007,21.745,1.093,240.063,,321.85,5.777187819072476,1,0.03538469593611856,0.9592151064363225,0.005400197627559033,Medium Spend
EST,2008,18.788,1.081,244.933,,327.5,5.794536837924666,1,0.11528877558088019,0.698440650264478,0.1862705741546418,Medium Spend
EST,2009,19.983,1.307,268.334,,358.1,5.883600901232037,1,0.09204277439484285,0.8587420924758356,0.049215133129321555,Medium Spend
EST,2010,20.458,1.296,280.186,,373.06,5.924416212354854,1,0.079485385917204,0.8939326754362299,0.026581938646566078,Medium Spend
EST,2011,19.87,1.157,283.959,,376.94,5.934735452861893,1,0.1021509452984472,0.843873516189023,0.05397553851253006,Medium Spend
EST,2012,20.15,1.174,305.562,,404.17,6.004306732121277,1,0.09955998325958461,0.8639692664977433,0.03647075024267205,Medium Spend
EST,2013,19.327,1.164,319.351,,420.9,6.044768319130293,1,0.13954095236013878,0.7692544830005551,0.09120456463930626,Medium Spend
EST,2014,18.703,1.162,331.543,,435.83,6.079544103390923,1,0.1680234967817271,0.6655777327911426,0.16639877042713028,Medium Spend
EST,2015,18.22,1.187,343.486,,451.82,6.115494695524832,1,0.18541469649958878,0.5678606860040574,0.2467246174963539,Medium Spend
SVN,2002,22.091,1.766,358.67,,715.38,6.574210752432259,1,0.07170890539508822,0.9267856076279297,0.0015054869769822662,Medium Spend
SVN,2003,21.213,1.714,362.285,,723.02,6.584819016313564,1,0.11727413567406536,0.8773878863035546,0.00533797802237986,Medium Spend
SVN,2004,21.234,1.683,383.638,,766.13,6.642656278530614,1,0.12352540944856889,0.8715721997906376,0.004902390760793543,Medium Spend
SVN,2005,21.305,1.697,406.336,,812.86,6.7017883610385445,1,0.12691750499942223,0.8688946032831111,0.0041878917174668654,Medium Spend
SVN,2006,21.146,1.65,425.293,,853.51,6.750528205237315,1,0.14491877051917998,0.8500885910081362,0.004992638472683877,Medium Spend
SVN,2007,20.077,1.505,415.215,,837.95,6.732151109935707,1,0.229126536935158,0.7500338277894072,0.020839635275434996,Medium Spend
SVN,2008,19.07,1.497,443.436,,896.32,6.799412543145105,1,0.3377530143668697,0.5998788534677582,0.062368132165372035,Medium Spend
SVN,2009,19.75,1.691,465.075,,948.6,6.8560408432954585,1,0.29133783418945214,0.681263772627867,0.027398393182680808,Medium Spend
SVN,2010,19.847,1.699,472.268,,967.48,6.875727832143377,1,0.2870301846297843,0.6890494925121712,0.023920322858044487,Medium Spend
SVN,2011,19.633,1.677,482.969,,991.46,6.900186709482185,1,0.31552629711891855,0.6544284625636853,0.030045240317396155,Medium Spend
SVN,2012,20.247,1.767,509.632,,1048.39,6.955964321952395,1,0.26685050708818936,0.7196934971524374,0.013455995759373052,Medium Spend
SVN,2013,20.358,1.783,526.46,,1084.48,6.989777564459526,1,0.2636394126936286,0.7250776376654023,0.011282949640968895,Medium Spend
